amp_steps_COM3
1905.0
1901.0
1903.0
1904.0
1902.0
1904.0
1904.0
1903.0
1903.0
1904.0
1903.0
1904.0
1904.0
1903.0
1904.0
1904.0
1903.0
1905.0
1902.0
1905.0
1901.0
1903.0
1904.0
1901.0
1905.0
1904.0
1903.0
1905.0
1903.0
1905.0
1904.0
1903.0
1904.0
1902.0
1905.0
1904.0
1903.0
1906.0
1902.0
1904.0
1904.0
1903.0
1905.0
1904.0
1903.0
1903.0
1904.0
1903.0
1905.0
1902.0
1904.0
1904.0
1903.0
1904.0
1904.0
1903.0
1904.0
1904.0
1903.0
1904.0
1904.0
1903.0
1904.0
1904.0
1903.0
1905.0
1903.0
1904.0
1904.0
1903.0
1905.0
1903.0
1903.0
1905.0
1903.0
1905.0
1904.0
1903.0
1904.0
1904.0
1903.0
1906.0
1904.0
1903.0
1905.0
1903.0
1903.0
1905.0
1903.0
1905.0
1904.0
1903.0
1904.0
1904.0
1903.0
1906.0
1903.0
1903.0
1904.0
1902.0
1902.0
1900.0
1902.0
1903.0
1904.0
1901.0
1904.0
1902.0
1901.0
1903.0
1901.0
1903.0
1903.0
1902.0
1902.0
1902.0
1903.0
1904.0
1901.0
1903.0
1903.0
1901.0
1903.0
1904.0
1901.0
1901.0
1904.0
1901.0
1902.0
1902.0
1900.0
1903.0
1902.0
1900.0
1902.0
1900.0
1903.0
1902.0
1903.0
1901.0
1901.0
1900.0
1901.0
1900.0
1900.0
1901.0
1901.0
1901.0
1901.0
1900.0
1903.0
1901.0
1900.0
1901.0
1901.0
1902.0
1902.0
1900.0
1903.0
1901.0
1900.0
1902.0
1901.0
1900.0
1902.0
1901.0
1902.0
1902.0
1902.0
1902.0
1900.0
1902.0
1901.0
1900.0
1902.0
1900.0
1900.0
1902.0
1900.0
1902.0
1901.0
1900.0
1902.0
1900.0
1903.0
1902.0
1902.0
1901.0
1900.0
1900.0
1901.0
1901.0
1901.0
1901.0
1901.0
1902.0
1901.0
1900.0
1902.0
1900.0
1901.0
1900.0
1900.0
1902.0
1900.0
1901.0
1901.0
1900.0
1902.0
1901.0
1900.0
1902.0
1900.0
1902.0
1901.0
1900.0
1903.0
1901.0
1900.0
1901.0
1901.0
1900.0
1899.0
1900.0
1902.0
1901.0
1900.0
1901.0
1901.0
1901.0
1901.0
1901.0
1900.0
1902.0
1901.0
1900.0
1902.0
1900.0
1901.0
1901.0
1900.0
1902.0
1901.0
1900.0
1902.0
1900.0
1902.0
1901.0
1900.0
1901.0
1901.0
1900.0
1901.0
1901.0
1900.0
1902.0
1902.0
1901.0
1901.0
1900.0
1902.0
1900.0
1902.0
1901.0
1900.0
1902.0
1901.0
1900.0
